Gene_ID	Gene_Name	Sample_1	Sample_10	Sample_11	Sample_12	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9
ENSG00000248238.2	LINC02438	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248240.1	ENSG00000248240	0.142735	0.097992	0.363943	0.446344	0.273798	0.23672	0.323609	0.268394	0.272164	0.184582	0.255956	0.091034
ENSG00000248242.1	ENSG00000248242	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248243.1	LINC02014	0	0	0.047729	0	0	0.012275	0	0	0.055992	0.04561	0	0.060033
ENSG00000248245.1	ENSG00000248245	0	0	0	0	0	0	0	0	0	0.048213	0	0
ENSG00000248249.1	ENSG00000248249	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248254.1	ENSG00000248254	0	0.146963	0.099594	0.15444	0	0	0.195157	0.064789	0.130311	0	0.020223	0
ENSG00000248256.1	OCIAD1-AS1	2.470063	3.011283	2.157678	2.68066	0.085434	0.21526	0.374532	0	0.518117	0.379435	0.594243	0.452651
ENSG00000248257.8	PSG10P	0	0	0	0	0	0	0	0.020175	0	0	0	0
ENSG00000248259.1	MTND4LP31	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248261.2	ENSG00000248261	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248262.1	ENSG00000248262	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248265.2	FLJ12825	0	0	0.012698	0.035838	0	0.008411	0	0	0.020647	0.007821	0.032044	0
ENSG00000248266.1	ENSG00000248266	0	0	0	0	0.145827	0	0	0	0	0	0	0
ENSG00000248268.1	ENSG00000248268	0	0.064284	0.03895	0.183983	0	0	0.344401	0.079163	0	0.064763	0	0.140217
ENSG00000248271.1	PGAM1P1	0.15315	0.138123	0.079433	0.182824	0.066455	0	0.352496	0.093111	0.069891	0	0	0.025885
ENSG00000248275.3	TRIM52-AS1	4.569527	4.659186	4.254741	5.103973	6.766648	4.61992	5.224856	5.142694	4.327611	5.93772	6.966887	7.168322
ENSG00000248278.1	SUMO2P17	1.413111	2.13874	2.358223	1.492741	1.657243	1.236997	1.925396	2.085697	2.161593	2.628892	1.427635	2.166471
ENSG00000248279.5	LINC02120	0.016491	0.097798	0.059129	0.049071	0.038618	0.011655	0.121241	0.093648	0.147789	0.080671	0.017614	0
ENSG00000248281.1	ENSG00000248281	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248282.1	MTCYBP44	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248283.2	CCNL2P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248285.1	ENSG00000248285	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248286.1	ENSG00000248286	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248287.1	SCGB1D5P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248288.1	ENSG00000248288	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248290.1	TNXA	0.050146	0.092738	0.247219	0.204097	0.061704	0	0.097456	0.089234	0.110157	0.117989	0.250389	0.136249
ENSG00000248293.1	ENSG00000248293	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248295.2	DDX43P1	0	0	0.022306	0	0	0	0	0	0	0	0	0
ENSG00000248296.1	ENSG00000248296	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248300.1	LINC02360	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248302.3	BNIP3P41	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248305.1	ENSG00000248305	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248307.6	LINC00616	0.040177	0.041845	0.082381	0.018441	0.063777	0.030851	0.089498	0.055308	0.044855	0.041029	0.022305	0.016872
ENSG00000248308.1	ENSG00000248308	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248309.9	MEF2C-AS1	0.017456	0.032086	0.138552	0	0	0.028435	0.021328	0.222812	0.152915	0.026619	0.08952	0.042389
ENSG00000248311.1	ENSG00000248311	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248313.1	CYP4F27P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248315.1	MTND4LP2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248317.2	ENSG00000248317	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248318.1	ENSG00000248318	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248319.4	LINC02275	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248320.1	THAP12P9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248322.1	ENSG00000248322	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248323.8	LUCAT1	4.753188	8.290301	4.544679	4.180715	5.508726	5.465313	6.922784	7.687589	6.805175	3.146264	1.689482	1.457339
ENSG00000248327.1	NOL8P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248328.1	MTCO3P28	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248329.6	APELA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248330.5	LINC00613	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248332.6	TUB-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248333.9	CDK11B	26.788282	22.939988	23.361554	26.631432	28.267657	28.747351	25.698278	27.757581	27.384233	31.031605	27.651172	27.093693
ENSG00000248334.7	WHAMMP2	0.023605	0.100513	0.260219	0.103846	0.020256	0.040759	0.342408	0.208798	0.08976	0.078915	0.158537	0.06003
ENSG00000248335.1	ENSG00000248335	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248336.1	HMGN1P11	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248337.1	ENSG00000248337	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248338.2	LINC02472	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248339.1	LINC02504	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248340.2	PIMREGP4	0	0	0	0	0	0	0	0	0	0.019521	0	0
ENSG00000248343.1	ENSG00000248343	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248346.1	ENSG00000248346	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248347.3	ENSG00000248347	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248349.1	ENSG00000248349	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248350.1	ENSG00000248350	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248351.1	HSPD1P18	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248355.1	ARL2BPP6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248356.1	ENSG00000248356	0	0.099377	0.087062	0.064938	0	0.032367	0.063495	0	0.097914	0.085545	0.038487	0.009591
ENSG00000248358.2	ENSG00000248358	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248359.2	ENSG00000248359	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248360.7	LINC00504	0	0	0.000388	0	0.004548	0	0.011209	0	0.011989	0	0	0
ENSG00000248362.1	ENSG00000248362	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248363.5	ENSG00000248363	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248364.1	OR7E86P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248365.3	POU5F1P7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248366.1	TRAJ51	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248367.2	ENSG00000248367	1.265263	1.622116	1.948707	1.098271	1.228458	1.541785	0.994574	1.230455	1.08836	2.370181	3.003001	3.419399
ENSG00000248369.1	ENSG00000248369	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248370.2	LINC02434	0	0	0	0	0	0	0.019785	0	0	0.055192	0	0
ENSG00000248371.5	LINC02056	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248373.7	ENSG00000248373	0	0	0	0	0	0	0.038481	0	0	0	0	0
ENSG00000248374.1	UBTD2P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248375.1	ENSG00000248375	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248376.2	ENSG00000248376	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248377.1	HMGN1P9	0	0	0	0	0.096851	0	0	0	0	0	0	0
ENSG00000248378.1	ENSG00000248378	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248383.5	PCDHAC1	0.329922	0.473901	0.874829	0.434811	0.069546	0.16635	0.255565	0.320203	0.202059	0.218657	0.2745	0.219197
ENSG00000248385.8	TARM1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248387.1	ENSG00000248387	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248388.5	ENSG00000248388	0.249204	0.090857	0	0	0.253632	0.140982	0.139774	0	0.104702	0.314546	0.54406	0.171411
ENSG00000248391.6	LINC02064	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248393.1	ENSG00000248393	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248394.1	FOSL1P1	0	0	0.047821	0.049465	0.058107	0	0	0	0	0	0	0
ENSG00000248396.1	TOMM22P4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248397.1	LINC00498	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248399.1	ENSG00000248399	0	0	0	0	0.007208	0	0	0.147938	0	0.130467	0	0
ENSG00000248400.2	ST13P12	0	0	0	0	0	0	0	0.046277	0	0	0	0
ENSG00000248401.2	ENSG00000248401	0.038718	0	0.033251	0.001444	0.076205	0	0	0.053137	0.039278	0.107717	0	0.082074
ENSG00000248403.1	NACAP6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248405.10	PRR5-ARHGAP8	0	0.062895	0	0	0.03385	0	0	0	0	0.024021	0.087026	0.053202
ENSG00000248406.1	ENSG00000248406	0	0	0	0	0	0	0	0	0	0.254238	0	0.211591
ENSG00000248408.1	LINC02469	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248409.2	CCDC188BP	0.812244	0.607104	0.600934	0.366242	0.794334	0.5516	0.329424	0.450315	0.78664	0.683198	0.704001	0.97008
ENSG00000248415.1	GAPDHP61	0.189837	0.054363	0.00158	0.084017	0.040847	0.000521	0.029975	0.161796	0.069881	0.047397	0.054313	0.077033
ENSG00000248416.1	ENSG00000248416	0	0.142271	0	0.215681	0.073855	0.047483	0	0	0.221157	0.079423	0.130964	0.062654
ENSG00000248417.1	ENSG00000248417	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248418.2	UBL5P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248419.2	ENSG00000248419	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248420.1	MTATP6P9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248422.1	ENSG00000248422	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248423.1	ENSG00000248423	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248424.1	OR51K1P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248425.1	ENSG00000248425	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248426.1	ENSG00000248426	0	0	0.124685	0	0	0	0	0	0	0	0	0
ENSG00000248428.1	ENSG00000248428	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248429.5	GASK1B-AS1	0.328721	0.69732	0.738255	1.036684	0.175012	0.505063	0.659343	0.822139	0.86234	0.25552	0.149956	0.202473
ENSG00000248430.1	HMGB3P16	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248431.2	ENSG00000248431	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248434.1	ENSG00000248434	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248439.2	RPL23AP94	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248440.1	ENSG00000248440	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248441.9	LETR1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248442.2	OR10J7P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248443.1	ENSG00000248443	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248444.1	HNRNPA1P65	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248445.5	SEMA6A-AS1	0.975918	0.427419	0.315933	0.22893	0.540703	0.308959	0.128151	0.330065	0.67424	0.186857	0.110565	0.338192
ENSG00000248447.2	ENSG00000248447	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248448.2	COX5BP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248449.2	PCDHGB8P	0	0.039051	0.020575	0.03286	0.01193	0	0.011705	0.009487	0	0	0	0.047646
ENSG00000248452.2	ENSG00000248452	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248455.8	LINC02217	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248456.1	LINC02485	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248457.1	LINC02220	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248458.2	ENSG00000248458	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248459.1	RPS17P9	0.035357	0.228198	0.128152	0.141085	0.120692	0.071233	0.090592	0.109697	0.072907	0.195168	0.145196	0.076458
ENSG00000248461.3	LINC02119	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248462.1	NENFP3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248464.1	FGF10-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248466.1	ENSG00000248466	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248468.2	ENSG00000248468	0.219223	0.091162	0.053061	0.051706	0.148595	0.109958	0.041687	0.057519	0.131844	0.140029	0.11852	0.188579
ENSG00000248469.1	ENSG00000248469	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248471.2	ENSG00000248471	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248472.9	DDX11L9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248473.2	LINC01962	0	0.053113	0	0.043826	0.018357	0.026162	0.036095	0.020221	0	0.060499	0.014774	0.089116
ENSG00000248474.1	LINC02122	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248475.5	ENSG00000248475	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248476.1	BACH1-IT1	0.31115	0.133656	0.082717	0.43452	0.231978	0.496875	0.111359	0.250604	0.129978	0.423434	0.070698	0.137024
ENSG00000248477.7	NAIPP3	0	0.006109	0.017123	0.00315	0.006054	0	0.008888	0	0.006928	0.013043	0.003419	0.00595
ENSG00000248479.1	ENSG00000248479	0.108468	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248480.1	ENSG00000248480	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248482.1	ENSG00000248482	0	0	0	0	0	0.056975	0	0	0	0	0	0
ENSG00000248483.7	POU5F2	0.051306	0.057255	0.086409	0.053756	0.023462	0.032827	0.069172	0.093564	0.037127	0.015721	0.00725	0.016826
ENSG00000248484.1	ENSG00000248484	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248485.2	PCP4L1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248487.10	ABHD14A	1.619918	1.73352	2.044123	1.996969	1.172359	2.0095	1.205988	2.073555	1.439351	0.819939	1.527547	1.491415
ENSG00000248488.2	PGAM4P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248489.4	CHD1-DT	1.35254	0.871483	1.142662	0.830257	0.990293	0.969875	0.937816	0.868524	1.308532	1.600242	1.582416	1.684277
ENSG00000248490.2	ENSG00000248490	0	0	0	0	0	0	0.057524	0	0	0	0	0
ENSG00000248491.6	ENSG00000248491	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248492.1	ZFAT-AS1	0	0	0	0	0	0	0	0	0	0.009615	0	0
ENSG00000248493.1	ENSG00000248493	0.062677	0	0.029826	0	0.057702	0	0	0	0.053495	0	0	0
ENSG00000248494.1	LNX1-AS2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248498.5	ASNSP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248503.3	C4orf46P2	0.036929	0.042871	0.059831	0.077475	0.055166	0.053173	0.054909	0.081931	0.087804	0.039534	0.13761	0.017502
ENSG00000248505.2	LINC02380	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248506.1	TUBAP10	0	0	0	0	0	0	0.00396	0	0	0.000668	0.025247	0
ENSG00000248507.1	OR5H4P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248508.10	SRP14-DT	1.112578	1.305364	1.631246	1.465233	1.09127	1.534743	1.438041	1.236121	0.92828	1.992367	1.670789	1.541985
ENSG00000248510.2	LINC02267	0.0035	0	0	0	0	0	0	0.00692	0	0	0	0
ENSG00000248511.1	ENSG00000248511	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248514.1	ENSG00000248514	0.155255	0.858943	0.712462	0.46829	0.068161	0	0.544641	0.303024	0.303258	0.397422	0.607595	0.502671
ENSG00000248515.2	ENSG00000248515	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248516.1	ENSG00000248516	0	0	0.055543	0	0	0	0	0	0	0	0	0
ENSG00000248517.1	LINC02437	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248518.1	ENSG00000248518	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248521.1	ENSG00000248521	0	0	0	0.037768	0.034163	0	0	0.05092	0.037112	0	0	0
ENSG00000248522.1	SBF1P1	0	0	0	0	0.015658	0	0	0	0	0	0	0
ENSG00000248525.2	ENSG00000248525	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248527.1	MTATP6P1	437.635753	324.634319	364.958535	311.322074	398.072743	404.496458	297.54999	294.093093	291.243125	410.252986	398.911631	467.243764
ENSG00000248528.1	LINC02058	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248529.5	ENSG00000248529	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248530.1	BCL2L12P1	0	0	0	0	0	0	0	0	0	0	0	0.015672
ENSG00000248531.3	NDUFA5P12	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248532.2	ENSG00000248532	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248533.1	ENSG00000248533	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248537.1	ENSG00000248537	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248538.10	PPP1R3B-DT	0	0.598017	0.31391	0.246043	0	0.081672	0.218976	0.202073	0.041693	0.138795	0.116685	0.15186
ENSG00000248539.1	LINC02117	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248540.3	ENSG00000248540	0	0	0	0	0.011931	0	0	0	0.012875	0	0	0
ENSG00000248542.2	ENSG00000248542	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248543.2	NPM1P41	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248544.2	ENSG00000248544	0.10428	0.115346	0.064351	0.142197	0.193878	0.051703	0.21943	0	0.134767	0.233229	0	0.145201
ENSG00000248545.3	ENSG00000248545	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248546.3	ANP32C	0.015965	0	0	0	0.01867	0	0	0.046165	0.023254	0.007219	0	0.035772
ENSG00000248547.2	ENSG00000248547	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248548.1	MTND4P8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248550.4	OTX2-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248551.1	ENSG00000248551	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248552.1	ENSG00000248552	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248553.1	OR52H2P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248554.1	C5orf34-AS1	0.451731	0.463587	0.48984	0.218182	0.364844	0.37355	0.410306	0.428573	0.435217	0.308552	0.285129	0.319938
ENSG00000248555.7	LINC01339	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248557.1	METTL5P2	0.783495	0.750851	0.27242	0.614939	0.509377	0.786657	0.323754	0.31325	0.975169	0.610698	0.737729	0.971529
ENSG00000248559.1	ENSG00000248559	0.72026	0.92459	0.727158	1.164043	0.694091	0.641788	0.5864	0.535484	0.343291	0.63448	0.057845	0.557987
ENSG00000248560.1	ENSG00000248560	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248564.1	ENSG00000248564	0.150062	0.143472	0	0	0.121784	0.245746	0	0	0.162081	0.455515	0.21509	0.113873
ENSG00000248565.2	TECRP2	0	0.037812	0	0	0	0	0	0	0	0	0	0
ENSG00000248567.1	ENSG00000248567	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248568.1	KRT8P48	0	0.000681	0	0.00146	0	0	0.001101	0	0.002571	0	0	0
ENSG00000248569.1	ENSG00000248569	0.039561	0.090351	0	0.055331	0.100044	0.044111	0.124997	0.069747	0.058302	0.036537	0.151637	0.11243
ENSG00000248571.1	ENSG00000248571	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248572.6	EGFLAM-AS2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248573.1	PRYP6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248574.1	ADAM20P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248576.1	ENSG00000248576	0	0	0.026271	0.008469	0	0	0	0	0.017327	0	0	0
ENSG00000248577.1	ENSG00000248577	0	0	0	0	0	0	0.03269	0	0.077977	0	0	0
ENSG00000248578.1	NPM1P21	0	0.096138	0	0	0.075492	0	0	0	0	0.088359	0	0.025992
ENSG00000248583.1	ENSG00000248583	0	0.113473	0.073254	0.030676	0	0	0	0	0.052449	0	0.046699	0
ENSG00000248585.2	ENSG00000248585	0	0	0.09618	0.089487	0	0	0	0	0	0	0	0
ENSG00000248586.2	ENSG00000248586	0.135108	0.418532	0.434319	0.357988	0.036367	0.037829	0.508973	0.396956	0.38905	0.07536	0	0.015465
ENSG00000248587.8	GDNF-AS1	0.010041	0.121328	0.064829	0.012021	0	0	0	0.020404	0.052304	0.02151	0.02941	0
ENSG00000248588.2	ENSG00000248588	0	0	0	0	0	0	0	0.054374	0.047491	0	0	0.01219
ENSG00000248590.2	GLDCP1	0	0	0	0.013031	0	0	0	0.040724	0.014114	0	0	0
ENSG00000248591.1	ENSG00000248591	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248592.7	STIMATE-MUSTN1	0.863707	1.281552	1.42744	1.790877	1.346654	0.906054	1.650014	1.411778	1.848702	0.495938	1.068814	1.175845
ENSG00000248593.4	DSTNP2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248596.8	ENSG00000248596	0	1.002107	0.967581	0.904937	0.022932	0	0.690244	0.709082	0.493752	0.049202	0.013468	0.02481
ENSG00000248597.2	ENSG00000248597	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248599.2	FLJ42969	0	0	0.026954	0	0	0	0	0	0	0	0	0
ENSG00000248600.2	ENSG00000248600	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248601.1	ENSG00000248601	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248605.5	ENSG00000248605	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248607.1	ENSG00000248607	0	0	0	0	0.094144	0.113458	0	0	0	0	0	0
ENSG00000248608.2	ENSG00000248608	0.029147	0	0	0.025631	0	0	0	0	0	0	0	0
ENSG00000248610.1	HSPA8P4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248611.1	ENSG00000248611	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248613.1	ENSG00000248613	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248616.1	ANKRD49P3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248618.1	ENPP7P3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248621.2	ENSG00000248621	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248624.1	ENSG00000248624	0	0	0	0.036074	0	0	0	0	0	0	0	0
ENSG00000248625.1	ENSG00000248625	0	0	0	0	0.008252	0	0	0.005889	0	0	0	0
ENSG00000248626.1	GAPDHP40	0	0.040082	0	0	0.006463	0	0.004614	0.047299	0	0	0.07167	0.013125
ENSG00000248627.1	ENSG00000248627	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248629.1	ENSG00000248629	0.164347	0.206354	0	0	0.25539	0	0.175145	0.141856	0.233662	0.220149	0	0
ENSG00000248633.1	GET1P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248634.1	ENSG00000248634	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248635.1	ENSG00000248635	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248636.7	ENSG00000248636	0.361114	0.49076	0.464348	0.698132	0.645458	0.406246	0.505091	0.766674	0.621289	0.430968	0.297041	0.346468
ENSG00000248637.1	ENSG00000248637	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248639.2	ENSG00000248639	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248640.1	HNRNPA1P56	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248641.1	HMGA1P2	0.691771	0.495903	0.171789	0.225798	0.710672	0.647733	0.983842	0.819473	0.575322	0.565461	0.774892	0.524077
ENSG00000248642.1	OR10J2P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248643.5	RBM14-RBM4	3.556045	2.603082	3.480399	2.277813	3.807719	3.368955	3.462006	2.869656	5.180618	3.046943	2.276241	2.702265
ENSG00000248645.1	ENSG00000248645	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248646.1	ENSG00000248646	0	0	0	0	0	0	0	0	0.054877	0	0	0
ENSG00000248647.2	ENSG00000248647	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248648.1	ENSG00000248648	0.317665	0.334595	0.592136	0.23611	0.026965	0.543072	0.743836	0.556347	0.555558	0.403011	0.615015	0.686918
ENSG00000248651.1	GCSHP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248652.2	ENSG00000248652	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248654.1	MTCO3P44	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248656.3	ENSG00000248656	0	0	0	0	0.019942	0	0	0	0	0	0	0
ENSG00000248659.1	CARMIL2P1	0	0	0	0	0	0.11962	0	0	0	0	0	0
ENSG00000248660.1	SRIP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248663.7	LINC00992	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248664.3	ENSG00000248664	0.105018	0.155399	0.357144	0.270918	0.096172	0.086572	0.308863	0.189447	0.070081	0.117656	0.249371	0.287894
ENSG00000248667.1	ENSG00000248667	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248668.3	OXCT1-AS1	0.415337	0.444113	0.48204	0.393246	0.274379	0.315413	0.282626	0.341261	0.240121	0.401914	0.31641	0.313307
ENSG00000248669.1	VPS51P13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248671.9	ALG1L9P	0.327404	0.137926	0.05706	0.143698	0.197274	0.072624	0.095481	0.076006	0.054183	0.28849	0.263248	0.14884
ENSG00000248672.5	LY75-CD302	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248673.2	LINC01331	0	0	0.025335	0	0	0	0.021334	0	0.026414	0	0	0
